gene_names,CRISPRa_phenotype
ATP5L2,0.02513491
ATP5O,-0.006315559
ATP5S,-0.012847654
ATP5SL,-0.027833323
ATP6AP1,0.012785327
ATP6AP1L,0.032536602
ATP6AP2,0.094347033
ATP6V0A1,0.051262981
ATP6V0A2,-0.089162961
ATP6V0A4,0.021323464
ATP6V0B,-0.005794374
ATP6V0C,0.074311928
ATP6V0D1,0.044365035
ATP6V0D2,0.022506243
ATP6V0E1,-0.077716402
ATP6V0E2,-0.040661795
ATP6V1A,-0.029671252
ATP6V1B1,-0.017066507
ATP6V1B2,-0.038872883
ATP6V1C1,0.097571189
ATP6V1C2,0.037180798
ATP6V1D,-0.044258993
ATP6V1E1,0.006345069
ATP6V1E2,-0.018581323
ATP6V1F,0.160909115
ATP6V1G1,0.003001339
ATP6V1G2,0.041263297
ATP6V1G3,-0.160207641
ATP6V1H,-0.050965941
ATP7A,0.133182336
ATP7B,0.071340966
ATP8A1,0.046741258
ATP8A2,0.013786076
ATP8B1,0.024240943
ATP8B2,0.049205766
ATP8B3,0.019491628
ATP8B4,0.045354571
ATP9A,0.027497292
ATP9B,-0.084666296
ATPAF1,0.039091693
ATPAF2,0.061990972
ATPIF1,-0.000537496
ATR,-0.114428039
ATRAID,0.040739055
ATRIP,0.057037378
ATRN,-0.007099252
ATRNL1,0.077064136
ATRX,0.10465087
ATXN1,0.07897278
ATXN10,-0.0078527
ATXN1L,-0.009208045
ATXN2,-0.000509038
ATXN2L,-0.018795379
ATXN3,-0.021244808
ATXN3L,-0.041928449
ATXN7,-0.116509922
ATXN7L1,0.023376181
ATXN7L2,0.117676199
ATXN7L3,0.136079306
ATXN7L3B,0.020627121
AUH,0.089965074
AUNIP,0.076868984
AUP1,0.011300746
AURKA,-0.105256951
AURKAIP1,0.018903232
AURKB,0.07653282
AURKC,0.001898992
AVEN,-0.022230485
AVIL,0.017076974
AVL9,0.024126704
AVP,0.12219053
AVPI1,0.018313103
AVPR1A,0.01734997
AVPR1B,0.05602735
AVPR2,0.058065998
AWAT1,-0.047884097
AWAT2,-0.058707616
AXDND1,-0.060880542
AXIN1,0.040168061
AXIN2,-0.099560384
AXL,-0.105149808
AZGP1,0.016905482
AZI1,0.01314163
AZI2,0.000371139
AZIN1,0.030337272
AZU1,-0.030476587
B2M,-0.062335162
B3GALNT2,-0.112218789
B3GALT1,0.035459342
B3GALT4,-0.751386767
B3GALT5,0.075011467
B3GALT6,-0.113021672
B3GALTL,0.056541083
B3GAT1,-0.019379575
B3GAT3,-0.038537795
B3GNT1,0.127572592
B3GNT2,0.153806154
B3GNT3,0.031199584
B3GNT4,0.032625062
B3GNT5,0.417457765
B3GNT6,0.051984512
B3GNT7,0.014664539
B3GNT8,0.075980546
B3GNT9,0.090213483
B3GNTL1,-0.040462829
B4GALNT1,-0.250783371
B4GALNT2,-0.034896684
B4GALNT3,-0.025718494
B4GALNT4,0.070350053
B4GALT1,0.206901447
B4GALT2,0.091360054
B4GALT3,0.089229249
B4GALT4,0.019906153
B4GALT5,0.005528968
B4GALT6,-0.04813432
B4GALT7,0.014064872
B9D1,-0.024956243
B9D2,-0.0418144
BAALC,0.01044788
BAAT,0.080625329
BABAM1,0.011124479
BACE1,-0.026927501
BACE2,0.080080093
BACH1,-0.030123419
BACH2,0.070229868
BAD,0.034695242
BAG1,0.022398614
BAG2,0.042560481
BAG3,-0.023600395
BAG4,0.207294322
BAG5,0.102451402
BAG6,0.001666394
BAGE,0.008610444
BAGE2,0.008610444
BAGE3,0.008610444
BAGE4,0.008610444
BAGE5,0.006182972
BAHCC1,0.010043361
BAHD1,-0.068953545
BAI1,0.040438563
BAI2,0.074927555
BAI3,-0.036709713
BAIAP2,0.14767141
BAIAP2L1,0.048205456
BAIAP2L2,0.171492539
BAIAP3,-0.038562808
BAK1,0.137449372
BAMBI,0.034362073
BANF1,0.037922508
BANF2,-0.051390811
BANP,0.003165876
BAP1,-0.012833281
BARD1,-0.001158455
BARHL1,0.045063783
BARHL2,0.140313334
BARX1,-0.026753251
BARX2,0.118426034
BASP1,0.022646783
BATF,0.049799091
BATF2,0.015133241
BATF3,0.004253776
BAX,0.028872359
BAZ1A,-0.027053788
BAZ1B,-0.119013012
BAZ2A,-0.047401885
BAZ2B,-0.000962095
BBC3,0.080049529
BBIP1,-0.103984865
BBOX1,0.051725316
BBS1,-0.011171955
BBS10,-0.009238554
BBS12,-0.06283573
BBS2,0.006967327
BBS4,-0.052477506
BBS5,-0.055111944
BBS7,-0.013329492
BBS9,-0.02552492
BBX,-0.162998375
BCAM,0.045645143
BCAN,0.020069295
BCAP29,0.054644694
BCAP31,0.026877401
BCAR1,-0.037483295
BCAR3,0.154160209
BCAS1,0.009345958
BCAS2,0.023749589
BCAS3,0.016086268
BCAS4,-0.078339319
BCAT1,0.017915361
BCAT2,-0.040514353
BCCIP,0.042639128
BCDIN3D,0.046833989
BCHE,0.018216717
BCKDHA,-0.049178994
BCKDHB,-0.010592609
BCKDK,0.026726236
BCL10,-0.008823192
BCL11A,0.018186537
BCL11B,0.021401482
BCL2,-0.036425022
BCL2A1,0.034111221
BCL2L1,0.069432901
BCL2L10,0.043004216
BCL2L11,0.184745893
BCL2L12,0.021420544
BCL2L13,0.091415656
BCL2L14,0.053074791
BCL2L15,0.016276313
BCL2L2,-0.010826262
BCL2L2-PABPN1,-0.005313759
BCL3,0.022112274
BCL6,0.019398991
BCL6B,-0.028989128
BCL7A,0.07435545
BCL7B,0.001239182
BCL7C,0.065581167
BCL9,0.082664588
BCL9L,0.056114883
BCLAF1,0.022647974
BCMO1,0.0270898
BCO2,-0.011624624
BCOR,-0.090399063
BCORL1,0.26119472
BCR,-0.193717626
BCS1L,0.027125161
BDH1,0.013982629
BDH2,-0.012241124
BDKRB1,-0.017815722
BDKRB2,-0.022465089
BDNF,-0.086338286
BDP1,-0.029879721
BECN1,-0.07122591
BEGAIN,-0.030444964
BEND2,-0.00179754
BEND3,0.093995726
BEND5,0.013116343
BEND6,-0.003339198
BEST2,0.03814205
BEST4,0.037755119
BET1,-0.041571801
BET1L,0.110177689
BEX1,0.00386819
BEX2,-0.041233622
BEX4,0.009805897
BEX5,0.070414207
BFAR,-0.033402998
BFSP1,0.042347597
BFSP2,-0.001098638
BGLAP,-0.086931204
BGN,-0.116117174
BHLHA15,0.126490045
BHLHA9,0.166182395
BHLHB9,-0.026034108
BHLHE22,-0.052454561
BHLHE23,-0.049217408
BHLHE40,0.075053109
BHLHE41,-0.013969604
BHMT,0.099773232
BHMT2,0.039571776
BICC1,0.037797868
BICD1,0.022586389
BICD2,-0.011488139
BID,0.038019647
BIK,0.037327806
BIN1,-0.021100963
BIN2,0.120461863
BIN3,0.063693931
BIRC2,-0.021933517
BIRC3,0.017957875
BIRC5,-0.0149244
BIRC6,-0.008398617
BIRC7,0.018178587
BIRC8,-0.078529078
BIVM,0.004754127
BIVM-ERCC5,-0.010022126
BLCAP,-0.025364219
BLID,0.085404992
BLK,0.048708333
BLM,0.020706032
BLMH,-0.004783102
BLNK,-0.014637565
BLOC1S1,0.009484658
BLOC1S2,-0.023904299
BLOC1S3,0.019516971
BLOC1S4,0.006158025
BLOC1S5,0.041415882
BLOC1S6,0.007739302
BLVRA,0.051692267
BLVRB,-0.009643787
BLZF1,0.123318541
BMF,0.027704266
BMI1,-0.04653832
BMP1,-0.051183631
BMP2,0.006417031
BMP2K,-0.050475105
BMP4,0.140949778
BMP6,0.048843636
BMP7,0.022467774
BMP8A,-0.025849968
BMP8B,0.106115354
BMPR1A,0.006094485
BMPR1B,0.081905744
BMPR2,-0.076928758
BMS1,-0.049115999
BMX,0.0602817
BNC1,-0.041302178
BNC2,-0.023739959
BNIP1,0.055005936
BNIP2,0.022798195
BNIP3,-0.024590632
BNIP3L,-0.03624153
BNIPL,0.016533393
BOD1,-0.017667086
BOD1L1,0.054919964
BOK,0.035239649
BOLA1,0.065449481
BOLA2,0.0559781
BOLA2B,0.031200117
BOLA3,0.099079075
BOLL,0.074884356
BOP1,-0.089180565
BORA,0.014838122
BPGM,0.145318207
BPHL,0.010327941
BPI,0.10789773
BPIFA1,0.039086176
BPIFA2,-0.017680638
BPIFA3,0.00744192
BPIFB1,-0.024623239
BPIFB2,0.048362771
BPIFB3,-0.020175205
BPIFB4,-0.017441997
BPIFB6,0.014951084
BPIFC,0.007487794
BPNT1,-0.02529235
BPTF,-0.037295077
BRAF,0.067946475
BRAP,0.000772431
BRAT1,0.015756341
BRCA1,-0.003762816
BRCA2,-0.067441358
BRCC3,-0.023073529
BRD1,0.053631411
BRD2,-0.001384477
BRD3,-0.078368252
BRD4,0.037138799
BRD7,-0.026355698
BRD8,0.033055182
BRD9,0.109124427
BRDT,-0.055218301
BRE,0.033939593
BRF1,0.049120667
BRF2,0.052002362
BRI3,-0.014591168
BRI3BP,-0.036690763
BRICD5,-0.019346989
BRIP1,0.017245635
BRIX1,-0.030651857
BRK1,-0.011779558
BRMS1,0.00271185
BRMS1L,-0.035453596
BROX,-0.033645076
BRPF1,-0.043264353
BRPF3,-0.092406078
BRSK1,-0.003792815
BRSK2,-0.014945772
BRWD1,0.031177454
BRWD3,-0.106698837
BSCL2,0.054472259
BSDC1,-0.000138908
BSG,0.064967046
BSN,-0.008977835
BSPRY,0.025664572
BST1,0.082240644
BST2,-0.037606433
BSX,0.017372346
BTAF1,-0.070914827
BTBD1,0.020388329
BTBD10,0.038881789
BTBD11,0.089188312
BTBD19,-0.163279582
BTBD2,0.017622283
BTBD3,0.062856531
BTBD7,-0.021512659
BTBD8,0.012247946
BTBD9,0.039315127
BTC,-0.016876094
BTD,0.004988711
BTF3,-0.019257
BTF3L4,-0.021881957
BTG1,0.125829493
BTG2,0.009612945
BTG3,0.019302551
BTG4,-0.00978396
BTK,0.012156007
BTLA,0.006689369
BTN1A1,-0.032857066
BTN2A1,0.022117629
BTN2A2,-0.013492376
BTN3A1,0.025157845
BTN3A2,0.036433912
BTN3A3,0.013072984
BTNL3,-0.026241724
BTNL9,-0.03564895
BTRC,-0.063222366
BUB1,-0.023037498
BUB1B,-0.038235473
BUB3,-0.070978142
BUD13,0.092604428
BUD31,0.03922033
BVES,-0.004162068
BYSL,-0.026545565
BZRAP1,0.033912917
BZW1,0.021763902
BZW2,-0.193700013
C10orf10,-0.037056713
C10orf11,0.024729331
C10orf111,0.059241004
C10orf113,-0.005063383
C10orf118,0.041162671
C10orf12,-0.029489719
C10orf128,-0.092159221
C10orf131,-0.020028762
C10orf137,0.011155523
C10orf2,0.045862428
C10orf25,-0.01288833
C10orf32,0.050130792
C10orf35,-0.02819222
C10orf53,-0.015187336
C10orf54,0.05848723
C10orf55,-0.028936774
C10orf71,-0.063416868
C10orf76,0.008508208
C10orf88,0.019469231
C10orf90,0.057664724
C10orf91,0.086915659
C10orf95,-0.043566459
C11orf1,0.050586914
C11orf21,0.081001063
C11orf24,-0.054010839
C11orf30,0.075423088
C11orf31,0.014894043
C11orf35,-0.063248853
C11orf45,-0.004029446
C11orf48,-0.024079282
C11orf49,0.034716482
C11orf54,-0.062166083
C11orf57,-0.05857739
C11orf58,0.042991949
C11orf65,-0.045901984
C11orf68,-0.020771146
C11orf71,-0.038454637
C11orf73,0.013112257
C11orf74,-0.00695035
C11orf80,0.101779953
C11orf82,-0.046794617
C11orf83,0.064771333
C11orf84,-0.008139345
C11orf85,0.079401533
C11orf95,-0.094685019
C11orf96,0.020312575
C12orf10,-0.04568445
C12orf23,0.274078056
C12orf29,0.01130354
C12orf4,0.027522032
C12orf43,0.065505438
C12orf44,0.019901151
C12orf45,-0.003778995
C12orf49,0.008542974
C12orf5,-0.000271016
C12orf52,-0.040704791
C12orf56,-0.062284162
C12orf57,-0.00682474
C12orf60,0.093253988
C12orf61,0.030658509
C12orf65,-0.017512293
C12orf66,0.035989149
C12orf73,0.079893299
C12orf75,-0.101265933
C12orf76,0.028603149
C14orf1,0.016177281
C14orf119,0.074944772
C14orf142,-0.011630997
C14orf159,0.021542861
C14orf166,0.004449036
C14orf169,-0.019441241
C14orf178,0.034285813
C14orf182,-0.016795206
C14orf183,0.089143627
C14orf2,-0.009285171
C14orf28,-0.038652258
C14orf39,-0.041612734
C14orf79,-0.147547343
C14orf80,0.042673088
C14orf93,-0.046744497
C15orf38-AP3S2,0.050419134
C15orf39,0.08192189
C15orf40,-0.030949055
C15orf41,0.051305337
C15orf48,0.04388525
C15orf52,0.009480967
C15orf57,0.040415863
C15orf61,-0.025190136
C15orf62,0.053025366
C15orf65,0.01233062
C16orf11,0.034289928
C16orf13,0.032094601
C16orf45,0.045923382
C16orf46,0.017001386
C16orf52,-0.022028119
C16orf58,0.008510732
C16orf59,-0.065086481
C16orf62,-0.002541356
C16orf70,0.083004493
C16orf72,0.0241355
C16orf80,-0.016675726
C16orf86,-0.040455087
C16orf87,0.041816157
C16orf91,0.01512086
C16orf93,-0.020988652
C16orf95,-0.027921359
C17orf100,-0.05148299
C17orf103,-0.012228296
C17orf49,-0.05027309
C17orf51,-0.072272805
C17orf53,-0.142151301
C17orf58,-0.106089716
C17orf59,0.047292429
C17orf62,0.050531044
C17orf70,-0.050486167
C17orf72,0.034587618
C17orf75,-0.04094148
C17orf80,-0.032472583
C17orf82,-0.033250854
C17orf85,-0.145015081
C17orf89,-0.016434171
C17orf96,0.044379021
C17orf97,0.047549132
C17orf99,-0.022930467
C18orf21,0.091156984
C18orf25,-0.060660821
C18orf32,0.014165764
C18orf54,-0.071818451
C18orf56,0.016940931
C18orf8,-0.0212436
C19orf10,0.066718394
C19orf12,0.056043654
C19orf24,0.018400024
C19orf25,0.048135092
C19orf26,0.095810052
C19orf33,-0.035653387
C19orf35,0.134969596
C19orf38,0.012942005
C19orf40,0.028578343
C19orf43,0.116894183
C19orf44,0.041828344
C19orf45,0.027418835
C19orf47,-0.041112497
C19orf48,0.045978229
C19orf52,0.008003197
C19orf53,-0.071540884
C19orf54,0.013192776
C19orf55,0.013711112
C19orf57,0.022666971
C19orf59,0.04394989
C19orf60,0.033999958
C19orf66,-0.02281157
C19orf70,0.159369528
C19orf73,0.048231777
C19orf77,-0.106794356
C19orf81,-0.002796517
C1D,0.006747755
C1GALT1,0.053669718
C1GALT1C1,-0.017327353
C1QA,-0.006519142
C1QB,-0.035949732
C1QBP,-0.030450469
C1QC,0.021568025
C1QL1,-0.004628535
C1QL4,0.039136411
C1QTNF3,0.011671345
C1QTNF4,0.139478706
C1QTNF5,0.027047083
C1QTNF6,-0.0110933
C1QTNF9,0.055137581
C1QTNF9B,0.032544132
C1QTNF9B-AS1,-0.003608036
C1R,-0.019804081
C1RL,0.030659944
C1S,0.007908439
C1orf100,-0.02107165
C1orf101,0.012437507
C1orf109,0.02763081
C1orf112,0.009050098
C1orf115,0.018291998
C1orf116,0.028898216
C1orf122,-0.005797378
C1orf123,-0.038354802
C1orf131,-0.04725855
C1orf159,0.05215164
C1orf162,0.03786391
C1orf172,-0.001795001
C1orf174,0.032820514
C1orf186,0.039822273
C1orf189,-0.03538213
C1orf198,-0.000650084
C1orf21,-0.073781947
C1orf216,-0.090888655
C1orf226,-0.011053817
C1orf228,-0.013376788
C1orf229,0.0257723
C1orf27,-0.059324647
C1orf35,0.094781866
C1orf43,0.044823325
C1orf50,-0.026802142
C1orf53,-0.058451854
C1orf54,0.076177657
C1orf56,0.078881321
C1orf61,0.053196165
C1orf63,0.032523498
C1orf64,0.068597953
C1orf74,7.95E-05
C1orf85,0.027277533
C1orf86,0.026747208
C2,-0.007471954
C20orf112,-0.195002307
C20orf194,0.012917245
C20orf195,-0.047164664
C20orf196,0.01509848
C20orf197,0.056180254
C20orf202,0.097388465
C20orf203,-0.083853555
C20orf24,0.080907919
C20orf27,-0.101700061
C20orf96,0.029525157
C21orf2,-0.020138162
C21orf33,0.053034537
C21orf58,0.040451282
C21orf59,0.008036914
C21orf91,-0.035989164
C22orf23,0.014600466
C22orf29,-0.012759183
C22orf39,0.008450334
C22orf43,0.062405964
C22orf46,0.039530181
C2CD2,0.127414551
C2CD2L,-0.022508455
C2CD3,-0.070359571
C2CD4A,0.022481859
C2CD4B,-0.030965149
C2CD4C,0.053915235
C2CD5,-0.019787939
C2orf15,0.016457672
C2orf16,-0.02245395
C2orf27A,-0.085522006
C2orf42,0.178754695
C2orf43,0.018946933
C2orf44,0.027394145
C2orf47,-0.022533829
C2orf48,0.025336728
C2orf49,-0.039593862
C2orf62,-0.024943521
C2orf68,0.034335845
C2orf69,0.032225505
C2orf72,0.032499476
C2orf76,0.056380521
C2orf81,0.018818275
C2orf82,-0.018461386
C2orf88,0.097069496
C3,-0.022225736
C3AR1,0.026969584
C3orf14,0.095844432
C3orf17,-0.005835603
C3orf18,0.01778444
C3orf33,-0.047721157
C3orf35,-0.01605655
C3orf38,0.048681038
C3orf43,0.055516652
C3orf52,0.010004953
C3orf58,0.08103513
C3orf62,-0.034246521
C3orf67,0.025090076
C3orf70,-0.052888887
C3orf72,0.211737843
C3orf80,-0.006126374
C4A,-0.068761125
C4B,-0.068761125
C4BPA,0.014625268
C4orf21,0.021178557
C4orf27,-0.013274659
C4orf29,-0.024333075
C4orf3,0.01917349
C4orf32,0.002513328
C4orf33,0.051914185
C4orf36,0.056516006
C4orf46,0.032941853
C4orf47,-0.015640776
C4orf48,-9.20E-05
C5,0.045527499
C5orf15,0.031643021
C5orf22,-0.003612603
C5orf24,-0.013649167
C5orf28,-0.023810802
C5orf30,-0.032429474
C5orf34,0.007322981
C5orf42,0.019746839
C5orf45,0.024027107
C5orf47,-0.03135663
C5orf51,-0.028591088
C5orf54,-0.05041582
C5orf55,-0.0649252
C5orf63,-0.030221052
C6,0.002338228
C6orf1,-0.046672283
C6orf106,0.174085241
C6orf120,0.008896768
C6orf132,-0.071949885
C6orf136,0.133971837
C6orf141,-0.048130165
C6orf15,-0.05277851
C6orf163,0.042772566
C6orf201,0.033977448
C6orf203,0.02379274
C6orf211,-0.011684747
C6orf222,-0.080047889
C6orf25,0.042025622
C6orf57,-0.003246721
C6orf58,0.030770596
C6orf62,-0.00965874
C6orf89,-0.000251212
C6orf99,0.113610126
C7,-0.028106249
C7orf10,0.012388012
C7orf25,-0.02942122
C7orf26,0.294811797
C7orf31,-0.006890869
C7orf43,0.141269438
C7orf50,-0.010575623
C7orf55,0.016891578
C7orf60,0.017236545
C7orf61,0.016306988
C7orf63,0.032937398
C7orf73,-0.044679181
C8A,0.039786556
C8B,0.090667413
C8G,0.051440425
C8orf31,0.031729264
C8orf33,0.032803174
C8orf37,0.102599549
C8orf44,-0.04742535
C8orf44-SGK3,-0.063195698
C8orf58,-0.028158931
C8orf59,-0.026217326
C8orf76,-0.047847345
C8orf82,-0.023397454
C8orf88,-0.087281247
C9,-0.083089124
C9orf114,0.007950798
C9orf116,-0.035317323
C9orf131,0.022025195
C9orf142,0.102904407
C9orf156,-0.001008389
C9orf16,0.041113787
C9orf163,0.026274338
C9orf169,-0.03231595
C9orf172,0.096927158
C9orf3,0.00060822
C9orf37,0.175578354
C9orf40,0.018061823
C9orf41,-0.056617337
C9orf43,-0.066452353
C9orf47,0.021023699
C9orf64,0.010996529
C9orf66,-0.019510633
C9orf69,-0.027110597
C9orf72,0.054928594
C9orf78,-0.032855779
C9orf84,-0.043937215
C9orf85,-0.030308976
C9orf89,0.150484362
C9orf9,0.008902822
C9orf91,0.023018514
C9orf96,0.021132271
CA1,-0.008548168
CA10,0.026101421
CA11,-0.070164336
CA12,0.008947618
CA13,-0.010908653
CA14,0.017163968
CA2,-0.069313162
CA3,0.044592326
CA4,0.175778986
CA5A,-0.002187219
CA5B,0.000345677
CA6,-0.016349491
CA7,0.029659653
CA8,-0.017977384
CA9,0.072734975
CAAP1,-0.075070482
CAB39,0.057127164
CAB39L,0.026291514
CABIN1,-0.035116603
CABLES1,0.005918233
CABLES2,0.024888813
CABP1,-0.140044559
CABS1,0.031165337
CABYR,0.05676241
CACFD1,0.015305287
CACHD1,-0.025441792
CACNA1A,0.019397798
CACNA1B,-0.018102227
CACNA1C,0.043549089
CACNA1D,-0.050378599
CACNA1F,0.039457705
CACNA1G,0.035775622
CACNA1H,0.136066612
CACNA1I,0.01705903
CACNA1S,0.001824901
CACNA2D1,0.036804219
CACNA2D2,0.020298359
CACNA2D3,-0.016899341
CACNA2D4,0.068925658
CACNB1,0.026872852
CACNB2,0.017223764
CACNB3,-0.120727757
CACNB4,0.07742452
CACNG1,0.049932946
CACTIN,-0.03963637
CACUL1,-0.077563132
CACYBP,0.014527085
CAD,0.01198476
CADM1,0.077280837
CADM2,0.074579703
CADM4,-0.034093842
CADPS,-0.041574361
CADPS2,-0.006086664
CAGE1,-0.027611417
CALB1,0.010220397
CALCA,0.077603914
CALCOCO1,0.039079077
CALCOCO2,0.0119289
CALCR,0.000886802
CALD1,0.01872175
CALHM1,0.060430278
CALHM3,0.06732931
CALM1,0.080864136
CALM2,0.074291071
CALM3,-0.069757302
CALML4,-0.045800943
CALR,0.178707257
CALR3,0.04048042
CALU,0.052177414
CALY,-0.080819278
CAMK1,-0.019126292
CAMK1D,0.07282323
CAMK1G,0.052218845
CAMK2A,-0.010501304
CAMK2B,-0.014791046
CAMK2D,0.026130987
CAMK2G,-0.016775631
CAMK2N1,-0.009911049
CAMK2N2,-0.029974027
CAMK4,0.049096505
CAMKK1,0.038970986
CAMKK2,-0.051651127
CAMKMT,0.013391991
CAMKV,0.014430526
CAMLG,0.001105816
CAMP,0.063507152
CAMSAP1,-0.091793486
CAMSAP2,0.053379911
CAMSAP3,-0.083622499
CAMTA1,0.009595783
CAMTA2,0.024818241
CAND1,0.052965687
CAND2,0.053462684
CANT1,0.032251362
CANX,-0.112700317
CAP1,0.213761857
CAP2,0.023661428
CAPG,0.088207033
CAPN1,0.072865697
CAPN10,0.146752919
CAPN11,0.00732423
CAPN12,-0.001517237
CAPN13,0.018428239
CAPN15,0.013150516
CAPN2,0.040360836
CAPN3,0.011480859
CAPN5,-0.10861159
CAPN6,0.027807305
CAPN7,-0.030735818
CAPN8,0.058864592
CAPN9,-0.077395009
CAPNS1,0.04946723
CAPNS2,0.005979952
CAPRIN1,0.036487582
CAPRIN2,0.094305218
CAPS,0.018038139
CAPZA1,0.001624799
CAPZA2,-0.014436147
CAPZA3,0.015366891
CAPZB,-0.041814395
CARD10,-0.03343989
CARD11,0.01428195
CARD14,0.03506538
CARD16,0.013390756
CARD17,0.003665909
CARD18,0.048909219
CARD6,0.001123273
CARD8,0.01006718
CARD9,-0.045403418
CARF,-0.010869801
CARHSP1,0.019014361
CARKD,-0.016633793
CARM1,-0.075008914
CARNS1,0.057851456
CARS,-0.03623518
CARS2,0.042831415
CARTPT,0.040389815
CASC1,-0.059534738
CASC10,-0.064058131
CASC3,-0.021703083
CASC4,-0.076262811
CASC5,0.036131685
CASD1,-0.054934915
CASK,-0.003502626
CASKIN1,0.013625844
CASKIN2,0.041793043
CASP1,-0.028947368
CASP10,0.023948036
CASP12,0.040045315
CASP14,0.045234701
CASP2,0.01575418
CASP3,-0.035128139
CASP4,0.037743821
CASP5,0.01017919
CASP6,-0.055071596
CASP7,-0.005028097
CASP8,0.075192717
CASP8AP2,0.066606464
CASP9,-0.013713332
CASQ1,-0.013230825
CASQ2,0.014274486
CASR,0.059611688
CASS4,0.007800951
CAST,0.024078613
CASZ1,-0.0236564
CAT,-0.088186497
CATSPER1,-0.019235612
CATSPER2,0.048897515
CATSPER3,0.0447053
CATSPERD,0.017886887
CATSPERG,0.001150032
CAV1,-0.0197516
CAV2,-0.008901307
CAV3,0.065380279
CBFA2T2,-0.075401123
CBFA2T3,-0.346251354
CBFB,-0.044965512
CBL,0.204584135
CBLB,0.109427029
CBLC,-0.038181643
CBLL1,0.001852358
CBLN3,-0.069221119
CBR1,0.007257517
CBR4,-0.004930176
CBS,0.115983159
CBWD1,-0.05714544
CBWD2,-0.067104425
CBWD3,-0.045400604
CBWD5,0.029242511
CBWD6,0.002973523
CBX1,-0.06755707
CBX2,-0.019597276
CBX3,0.150350339
CBX4,0.038551515
CBX5,0.050927444
CBX6,0.014763766
CBX7,-0.040204787
CBX8,0.075994027
CBY1,0.022841629
CBY3,-0.026400069
CC2D1A,0.022684339
CC2D1B,0.045434622
CC2D2A,-0.031493065
CCAR1,0.09137322
CCAR2,0.198644801
CCBL1,0.139867851
CCBL2,0.03272318
CCDC101,0.056822148
CCDC102A,-0.022876665
CCDC102B,0.015467475
CCDC103,-0.086418498
CCDC104,0.023301103
CCDC106,-0.00106706
CCDC107,0.026643219
CCDC108,0.000150751
CCDC109B,0.046961707
CCDC11,-0.01698096
CCDC112,-0.001279683
CCDC113,0.090120533
CCDC114,0.034756027
CCDC115,-0.011190517
CCDC116,0.041164418
CCDC117,-0.017553832
CCDC12,-0.003326077
CCDC120,0.000916859
CCDC121,0.039869779
CCDC124,-0.095575067
CCDC125,0.00382402
CCDC126,-0.04652903
CCDC127,-0.032304805
CCDC13,-0.025704696
CCDC130,0.052397385
CCDC132,0.031666879
CCDC134,0.055393943
CCDC135,-0.018095164
CCDC136,0.086008123
CCDC137,-0.059189095
CCDC138,-0.014835623
CCDC14,0.07349089
CCDC141,-0.05015171
CCDC142,-0.037819026
CCDC146,0.052882528
CCDC147,-0.030455051
CCDC15,0.002169593
CCDC150,-0.025678095
CCDC151,0.054704644
CCDC153,-0.033359268
CCDC154,0.055811801
CCDC155,0.019434571
CCDC157,-0.018211075
CCDC159,-0.030407772
CCDC167,0.026864165
CCDC168,0.054598414
CCDC169,0.087409046
CCDC169-SOHLH2,-0.013552137
CCDC17,-0.006072326
CCDC171,0.064066679
CCDC173,0.05724193
CCDC174,-0.021883825
CCDC176,0.017950091
CCDC18,-0.106420972
CCDC180,-0.079685707
CCDC181,0.02344497
CCDC19,-0.070160036
CCDC22,0.051618556
CCDC23,0.167634498
CCDC24,-0.027228186
CCDC25,-0.022607746
CCDC28A,0.027062988
CCDC28B,0.004216138
CCDC3,-0.042462314
CCDC30,0.028811717
CCDC34,0.006389834
CCDC36,0.141508947
CCDC40,-0.006761747
CCDC41,0.069067363
CCDC43,-0.061853264
CCDC47,-0.088283946
CCDC50,0.002110196
CCDC51,-0.023247721
CCDC53,0.004808858
CCDC57,0.004498605
CCDC58,0.030119667
CCDC59,-0.002903493
CCDC6,-0.054133233
CCDC61,-0.048016818
CCDC62,-0.027397971
CCDC64,0.038180764
CCDC66,0.082653221
CCDC69,0.006795828
CCDC7,0.008736208
CCDC70,0.040704548
CCDC71,-0.031297478
CCDC71L,-0.084100994
CCDC74A,0.014946077
CCDC77,-0.017344612
CCDC78,-0.004409971
CCDC79,-0.085441855
CCDC8,0.061982881
CCDC80,-0.011332581
CCDC81,0.0211923
CCDC82,-0.108445146
CCDC84,0.036697651
CCDC85B,-0.063481248
CCDC85C,-0.056131575
CCDC86,-0.081986648
CCDC87,-0.092454594
CCDC88A,0.111140148
CCDC88B,-0.050936682
CCDC88C,0.040721883
CCDC9,0.027208912
CCDC90B,-0.021772715
CCDC91,-0.043953102
CCDC92,-0.011291635
CCDC93,-0.018298254
CCDC94,0.029173624
CCDC96,0.078951453
CCDC97,0.009578104
CCIN,0.043437412
CCK,0.039414555
CCKAR,-0.01259772
CCKBR,0.01706798
CCL18,-0.011935674
CCL2,0.010903337
CCL21,-0.014039081
CCL22,0.038309108
CCL25,-0.165729488
CCL26,0.07678781
CCL27,-0.018784175
CCL3,0.030084598
CCL3L1,0.141770387
CCL3L3,-0.008738113
CCL4,-0.041473717
CCL5,0.027728209
CCL8,-0.032785818
CCM2,0.06309765
CCNA1,-0.004288481
CCNA2,-0.18733301
CCNB1,0.045315792
CCNB1IP1,0.011820273
CCNB2,-0.053416474
CCNB3,0.087360973
CCNC,0.063820319
CCND1,-0.069271665
CCND2,-0.073540502
